Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-11-07,52.85,54.28,52.8,52.11,54.07,1671172,2322.75
2018-11-08,53.55,53.8,49.19,52.8,49.57,1073015,1515.67
2018-11-09,50.1,51,48.51,49.19,50.05,1103877,1561.79
2018-11-12,50.29,50.58,49.01,48.51,50.07,727617,1040.72
2018-11-13,50.07,50.49,48.34,49.01,48.76,2043052,2933.15
2018-11-14,49.23,49.98,49,48.34,49.78,1672938,2381.46
2018-11-15,49.66,49.66,48.12,49,48.5,1765255,2518.52
2018-11-16,48.33,50.34,48.12,48.12,49.77,4919352,7066.2
2018-11-20,49.51,50.74,48.6,48.12,50.45,1513693,2088.58
2018-11-21,50.64,50.78,50.03,48.6,50.59,1129032,1574.65
2018-11-22,50.34,51.25,50.25,50.03,50.77,1340126,1871.67
2018-11-23,50.99,51.44,50.04,50.25,50.8,1296093,1827.19
2018-11-26,50.75,50.75,48.76,50.04,49.28,1671915,2369.22
2018-11-27,49.38,49.49,48.11,48.76,48.39,1517679,2144.39
2018-11-28,48.79,48.89,47.3,48.11,48.43,952450,1341.58
2018-11-29,48.55,49.96,48.4,47.3,49.8,942382,1314.08
2018-11-30,49.98,50.67,49.18,48.4,50.34,1193620,1672.79
2018-12-03,50.7,51.98,50.6,49.18,51.38,1395593,1978.89
2018-12-04,51.3,51.66,50.51,50.6,51.14,2224197,3183.39
2018-12-05,51.45,51.49,49.96,50.51,50.33,1367413,1969.94
2018-12-06,49.9,50.38,49.43,49.96,49.93,1726818,2498.72
2018-12-07,50.1,50.7,49.58,49.43,49.75,2162887,3121.95
2018-12-10,49.75,50.08,49.51,49.58,49.98,2205918,3157.09
2018-12-11,50.14,50.7,49.48,49.51,50.29,2127506,3039.13
2018-12-13,50.49,52,49.91,49.48,50,3569132,5036.55
2018-12-14,49.91,50.3,48.37,49.91,48.43,6652685,9084
2018-12-17,48.32,48.89,46.56,48.37,47.22,1221969,1580.78
2018-12-18,47.6,48.06,46.89,46.56,47.44,1614154,2100.16
2018-12-19,47.36,48.88,47.16,46.89,48.32,1256759,1635.01
2018-12-20,48.49,49.83,48.16,47.16,49.72,759876,982.7
2018-12-21,49.88,50.49,49.21,48.16,49.69,909771,1166.6
2018-12-24,49.6,50.1,49.27,49.21,49.66,996229,1272.85
2018-12-26,49.42,49.99,49.42,49.27,49.71,746313,952.83
2018-12-27,49.55,49.99,49.12,49.42,49.46,961631,1233.64
2018-12-28,49.49,49.79,49.03,49.12,49.4,1308883,1708.02
2018-12-31,49.59,50.09,49.58,49.03,49.97,1059940,1367.68
2019-01-02,50,50.1,49.5,49.58,49.72,851814,1090.57
2019-01-03,49.6,49.97,48.08,49.5,48.75,538746,688.06
2019-01-04,48.87,49.77,48.32,48.08,49.66,3617760,4668.88
2019-01-07,49.78,50.31,49.4,48.32,49.84,1403598,1764.05
2019-01-08,49.99,50.7,49.85,49.4,50.52,839283,1061.75
2019-01-09,50.26,50.83,49.58,49.85,49.88,533212,663.16
2019-01-10,49.88,50.19,48.86,49.58,48.92,414927,517.65
2019-01-11,48.97,48.97,47.9,48.86,48.11,1255021,1573.67
2019-01-14,47.99,49.62,47.91,47.9,49.42,503565,630.23
2019-01-15,49.54,49.93,49.31,47.91,49.76,656213,818.98
2019-01-16,49.8,49.8,48.76,49.31,49.31,580430,721.93
2019-01-17,49.3,49.98,49.16,48.76,49.5,1102178,1354.06
2019-01-18,49.66,50,49.13,49.16,49.37,1017447,1244.54
2019-01-21,49.25,49.67,48.2,49.13,48.48,1025503,1241.44
2019-01-22,48.47,49.18,48.15,48.2,48.56,866902,1047.42
2019-01-23,48.87,50,48.4,48.15,48.96,728501,870.77
2019-01-24,49.08,49.28,48.06,48.4,48.28,425216,498.73
2019-01-25,48.51,48.78,47.66,48.06,47.76,749376,891.02
2019-01-28,47.85,49.05,47.85,47.66,48.52,839802,1006.49
2019-01-29,48.84,50.17,48.64,47.85,50.04,677057,826.44
2019-01-30,50,50,49.31,48.64,49.86,646197,790.28
2019-01-31,49.98,50.53,49.7,49.31,50.2,923038,1153.8
2019-02-01,50.38,50.49,49.51,49.7,49.62,804735,997.33
2019-02-05,49.7,50.88,49.64,49.51,50.37,2212399,2759.52
2019-02-06,50.56,50.58,49.16,49.64,49.28,826188,1021.86
2019-02-07,49.21,50.13,49.19,49.16,49.59,502421,621.51
2019-02-08,49.59,50.04,49.32,49.19,49.4,760874,942.51
2019-02-11,49.45,50.25,49.31,49.32,49.6,920060,1141.18
2019-02-12,49.62,50.04,48.03,49.31,48.54,1090370,1354.02
2019-02-13,48.49,48.76,48.11,48.03,48.49,1217621,1497.39
2019-02-14,48.83,51.52,48.6,48.11,51.47,1486818,1846.66
2019-02-15,51.56,52.67,51.04,48.6,52.48,1401882,1726.87
2019-02-18,52.74,52.89,51.82,51.04,52.35,1343432,1636
2019-02-19,52.36,52.79,51.85,51.82,52.71,1205710,1487.76
2019-02-20,52.69,52.92,51.91,51.85,52.69,1616908,1998.63
2019-02-21,52.75,52.98,52.32,51.91,52.72,1993986,2444.39
2019-02-22,52.56,53.31,52.16,52.32,53,1738935,2098.12
2019-02-25,52.99,53.14,52.25,52.16,52.88,1474301,1729.5
2019-02-26,52.79,53.08,52,52.25,52.45,2220419,2571.17
2019-02-27,52.25,52.39,51.38,52,52.26,2170944,2551.58
2019-02-28,52.4,52.4,49.73,51.38,49.85,3411500,3996.57
2019-03-01,50.27,50.27,48.9,49.73,49.72,1976322,2322.63
2019-03-04,49.42,49.73,48.77,48.9,49.59,2008909,2408.65
2019-03-05,49.47,50.11,49.25,48.77,49.72,1306586,1571.34
2019-03-06,49.84,50.53,49.6,49.25,50.24,4703414,5766.07
2019-03-07,50.53,50.75,49.82,49.6,50.55,2405650,2821.05
2019-03-08,50.67,50.99,49.72,49.82,50.67,3058329,3676.04
2019-03-11,50.89,50.99,49.62,49.72,50.4,2170482,2726.12
2019-03-12,50.36,50.5,49.7,49.62,50.27,5272740,6252.64
2019-03-13,50.52,52.21,50.1,49.7,52,2758553,3546.48
2019-03-14,51.74,51.88,50.37,50.1,50.71,1948286,2510.17
2019-03-15,50.9,51.54,50.55,50.37,51.07,4614456,5932.76
2019-03-19,51.36,51.87,50.26,50.55,51.13,2063211,2736.84
2019-03-20,51.25,52,50.91,50.26,51.74,2026448,2751.99
2019-03-21,51.7,52.24,51.27,50.91,52.07,1497745,2087.7
2019-03-22,52.07,52.07,50.39,51.27,50.64,428310,598.95
2019-03-25,50.85,51.42,50.5,50.39,51.22,2281364,3195.54
2019-03-26,51.23,51.53,50.82,50.5,50.92,8524741,11813.66
2019-03-27,51.05,51.45,50.52,50.82,51,3586046,5290.8
2019-03-28,51,52,50.61,50.52,51.97,3234883,4848.43
2019-03-29,52.01,52.23,51.67,50.61,51.92,2715234,4200.26
2019-04-01,52,52.5,51.73,51.67,52.43,1751366,2667.13
2019-04-02,52.2,52.44,51.64,51.73,51.76,2780284,4276.92
2019-04-03,51.95,52,51.56,51.64,51.86,6685790,10411.71
2019-04-04,51.61,52.6,51.61,51.56,52.46,2736835,4153.1
2019-04-05,52.54,55.66,52.46,51.61,55.15,3180180,4826.62
2019-04-08,55.21,56.84,54.87,52.46,56.42,3968866,6001.16
2019-04-09,56,56.3,54.62,54.87,55.55,3116651,4631.63
2019-04-10,55.63,55.64,54.33,54.62,54.53,2063455,3145.51
2019-04-11,54.4,54.88,54.05,54.33,54.12,4097231,6233.4
2019-04-12,54.27,54.4,53.86,54.05,54.24,6256632,9528.1
2019-04-15,54.01,54.91,53.87,53.86,54.68,9741635,14554.9
2019-04-16,54.89,55.59,54.77,53.87,55.48,2678079,3782.65
2019-04-17,55.5,55.58,54.91,54.77,55.46,1927658,2741
2019-04-22,55.47,56.59,55.46,54.91,56.44,1471713,2041.23
2019-04-23,56.3,56.3,55.41,55.46,55.53,4753568,6621.12
2019-04-24,55.41,55.79,55.23,55.41,55.57,6464628,9527.29
2019-04-25,55.59,55.98,55.11,55.23,55.75,3316650,4746.09
2019-04-26,55.89,56.63,55.46,55.11,55.85,2769361,3938.54
2019-04-29,56.14,57.26,56.01,55.46,56.87,3538509,5004.07
2019-04-30,56.9,57.1,55.61,56.01,55.71,1204798,1671.52
2019-05-02,55.7,56.49,55.41,55.61,55.97,1635459,2272.11
2019-05-03,56.09,56.19,55.35,55.41,55.39,1787917,2480.4
2019-05-06,55.29,55.79,55.11,55.35,55.49,1362666,1906.02
2019-05-07,55.4,55.5,53.81,55.11,54.2,3029995,4235.35
2019-05-08,54.07,54.59,53.54,53.81,54.43,1451283,1991.88
2019-05-09,54.15,54.35,53.34,53.54,53.59,1045853,1429.46
2019-05-10,53.46,54.48,53.3,53.34,54.18,2248691,3060.59
2019-05-13,54.05,54.29,53.18,53.3,53.51,1199464,1687.44
2019-05-14,53.8,53.83,53.22,53.18,53.52,1155009,1647
2019-05-15,53.39,53.58,53.11,53.22,53.4,2381717,3401.42
2019-05-16,53.4,55.09,53.21,53.11,54.38,1300643,1852.52
2019-05-17,54.21,54.71,53.37,53.21,53.58,1681308,2384.65
2019-05-20,53.63,56.18,53.42,53.37,55.66,2493654,3534.56
2019-05-21,55.8,55.8,53.98,53.42,54.75,1401308,1969.16
2019-05-22,54.62,54.62,53.99,53.98,54.14,1832319,2561.91
2019-05-23,54,55.12,53.41,53.99,54.97,1604324,2231.58
2019-05-24,55.1,55.1,54.11,53.41,54.83,1468343,2058.33
2019-05-27,54.63,55.24,54.41,54.11,55,4868511,6958.79
2019-05-28,54.72,55.32,54.03,54.41,54.83,2956023,4163.7
2019-05-29,54.59,55.2,54.02,54.03,54.74,1282978,1791.19
2019-05-30,54.86,55.78,54.43,54.02,55.61,1398679,1947.98
2019-05-31,54.85,55.44,53.81,54.43,55.31,2298138,3228.51
2019-06-03,55.3,55.3,54.52,53.81,54.8,901208,1250.08
2019-06-04,54.93,55.17,54.58,54.52,54.67,778141,1074.7
2019-06-05,54.8,55.09,54.23,54.58,54.36,1518494,2088.3
2019-06-06,54.34,54.77,53.41,54.23,54.52,1024054,1414.49
2019-06-07,54.67,54.99,53.62,53.41,53.91,1140212,1568.72
2019-06-10,54.4,55.03,53.9,53.62,54.95,3289526,4614.1
2019-06-11,55.08,55.69,54.48,53.9,54.58,8549636,12302.18
2019-06-12,54.42,56.37,54.42,54.48,56.1,2430227,3446.81
2019-06-13,56.02,56.25,54.5,54.42,54.65,1427614,1988.02
2019-06-14,54.52,54.62,53.69,54.5,54.15,1515003,2088.78
2019-06-17,53.82,54.8,53.3,53.69,53.6,1451654,1996.69
2019-06-18,53.77,54.09,53.11,53.3,53.2,1175233,1646.87
2019-06-19,53.49,54.26,53.28,53.11,54.19,1987955,2823.73
2019-06-20,54.39,54.5,53.26,53.28,53.4,3056272,4351.61
2019-06-21,53.25,53.84,52.54,53.26,52.85,3754038,5255.56
2019-06-24,52.98,53.07,52.06,52.54,52.44,3576969,4878.82
2019-06-25,52.5,53.51,52.33,52.06,53.39,1271947,1687.67
2019-06-26,53.37,53.7,53.01,52.33,53.55,1656721,2195.84
2019-06-27,53.54,53.67,52.87,53.01,53.11,2012357,2649.89
2019-06-28,53.03,53.48,51.88,52.87,52.4,1884426,2501.25
2019-07-01,52.79,54.25,52.58,51.88,54.17,1887075,2518.99
2019-07-02,54.15,54.25,53.63,52.58,53.79,3903542,5074
2019-07-03,53.88,53.88,52.98,53.63,53.04,2283784,3004.79
2019-07-04,53.23,54.17,53.15,52.98,53.98,1587827,2112.71
2019-07-05,53.96,54.09,53.11,53.15,53.9,1093389,1448.93
2019-07-08,53.77,54.81,53.77,53.11,54.65,1306338,1726.29
2019-07-09,54.48,54.49,52.3,53.77,52.44,1612081,2157.91
2019-07-10,52.64,53.59,52.64,52.3,53.44,1689644,2259.91
2019-07-11,53.16,53.88,53.1,52.64,53.84,1296935,1718.88
2019-07-12,53.72,53.84,53.38,53.1,53.64,2125346,2871.1
2019-07-15,53.51,55.2,53.41,53.38,54.9,942568,1269.1
2019-07-16,54.79,55.3,54.47,53.41,55.17,1144671,1539.68
2019-07-17,55.29,55.29,54.65,54.47,54.82,5379977,7243.79
2019-07-18,54.97,55.44,54.42,54.65,55.05,2810587,3671.52
2019-07-19,55.19,55.5,54.3,54.42,54.74,2735697,3551.68
2019-07-22,54.97,55.17,54.5,54.3,55,2563561,3275.46
2019-07-23,55.24,55.44,54.66,54.5,55.38,2162032,2715.77
2019-07-24,55.3,55.96,55.13,54.66,55.82,3585896,4327.25
2019-07-25,55.81,55.81,55.27,55.13,55.68,1408701,1784.79
2019-07-26,55.55,56.39,55.55,55.27,56.23,2792498,3546.81
2019-07-29,56.2,56.93,55.96,55.55,56.82,447117,563.25
2019-07-30,56.51,56.95,56.12,55.96,56.57,732869,923.88
2019-07-31,56.2,56.68,56.16,56.12,56.54,1717907,2178.65
2019-08-01,56.41,56.94,56.01,56.16,56.61,1489092,1881.45
2019-08-02,56.47,56.96,55.48,56.01,55.89,1662070,2116.66
2019-08-05,55.49,55.69,54.3,55.48,55.56,2902578,3705.09
2019-08-06,55.48,56.38,55.48,54.3,56.18,4305954,5461.09
2019-08-07,55.46,55.68,54.5,55.48,55.41,900666,1119.05
2019-08-08,55.54,56.08,55.15,54.5,55.38,2825223,3554.62
2019-08-09,55.32,56.21,55.27,55.15,55.88,2390316,2952.57
2019-08-12,55.89,55.98,55.26,55.27,55.69,690551,826.5
2019-08-13,55.56,56.14,55.41,55.26,55.96,866406,1034.82
2019-08-14,55.79,56.04,55.36,55.41,55.9,1783456,2152.68
2019-08-15,56.1,56.2,55.54,55.36,55.84,549738,651.64
2019-08-16,55.88,56.5,55.61,55.54,56.06,581341,689.22
2019-08-19,56.3,56.94,55.92,55.61,56.23,658231,777.45
2019-08-20,56.11,56.93,56.11,55.92,56.62,692008,819.71
2019-08-21,56.72,57.7,56.42,56.11,57.49,676137,797.88
2019-08-22,57.2,57.49,56.24,56.42,56.43,1383549,1646.87
2019-08-23,56.29,56.85,56.01,56.24,56.1,1787665,2143.66
2019-08-26,56.01,56.28,54.47,56.01,55.09,1438192,1732.8
2019-08-27,55.11,55.58,54.73,54.47,55.47,1396870,1705.09
2019-08-28,55.59,56.28,55.32,54.73,55.64,466672,561.05
2019-08-29,55.82,56.58,55.72,55.32,56.31,1085102,1306.62
2019-08-30,56.63,56.99,56.25,55.72,56.73,641976,776.14
2019-09-02,56.79,56.8,55.79,56.25,55.99,1068540,1287.08
2019-09-03,56.05,56.55,55.75,55.79,56.3,688646,825.83
2019-09-04,56.41,57.84,56.24,55.75,57.57,1103386,1319.18
2019-09-05,57.96,59.05,57.6,56.24,58.94,596225,704.54
2019-09-06,59.1,59.13,58.02,57.6,58.16,622661,731.78
2019-09-09,58.23,59.87,57.81,58.02,58.02,526190,625.29
2019-09-10,57.89,58.29,56.45,57.81,56.55,1207381,1437.25
2019-09-11,56.8,56.99,56.5,56.45,56.81,654231,772.29
2019-09-12,57.09,58.47,56.98,56.5,58.34,745000,868.5
2019-09-13,58.2,58.5,57.45,56.98,57.67,894057,1054.9
2019-09-17,57.66,57.85,56.46,57.45,56.73,1356187,1638.36
2019-09-18,56.8,56.89,55.42,56.46,55.5,717595,860.64
2019-09-19,55.64,55.84,55.12,55.42,55.19,869948,1042.22
2019-09-20,55.32,55.62,54.74,55.12,55.01,2142054,2587.18
2019-09-23,55.09,55.48,54.92,54.74,55.16,1949554,2396.79
2019-09-24,55.23,55.73,55.1,54.92,55.19,984070,1199.34
2019-09-25,55.02,55.89,54.21,55.1,55.7,782130,943.57
2019-09-26,55.81,57.07,55.56,54.21,56.94,716365,863.98
2019-09-27,57.04,58.61,56.7,55.56,58.35,892645,1079.74
2019-09-30,58.41,58.99,58.34,56.7,58.48,1572869,1904.59
2019-10-01,58.49,59.14,58.25,58.34,58.48,765331,918.68
2019-10-02,58.18,58.19,57.1,58.25,57.4,928735,1116.52
2019-10-03,57.4,58.31,57.11,57.1,58.19,788617,938.67
2019-10-04,58.08,59.05,57.96,57.11,58.92,1050521,1254.56
2019-10-07,58.8,58.89,57.75,57.96,57.88,648096,765.29
2019-10-08,57.75,57.9,55.5,57.75,55.62,1147382,1370.59
2019-10-09,55.89,56.09,55.02,55.5,55.35,1327276,1576.32
2019-10-10,55.37,55.54,55.13,55.02,55.37,1663091,1986.04
2019-10-11,55.56,55.96,54.44,55.13,55.14,831737,1013.25
2019-10-14,55.01,55.94,55.01,54.44,55.87,1532533,1873.57
2019-10-15,55.86,56.5,55.57,55.01,55.98,1627181,1972.21
2019-10-16,56.11,56.7,55.68,55.57,56.57,1922207,2319.85
2019-10-17,56.52,57.06,56.09,55.68,56.91,3588313,4282.06
2019-10-18,56.74,57.06,56.41,56.09,56.56,1382616,1653.92
2019-10-21,56.52,57.04,56.4,56.41,56.71,1230385,1478.76
2019-10-22,56.84,57.05,56.45,56.4,56.67,1469400,1792.49
2019-10-23,56.9,57.19,56.52,56.45,57.13,839802,1006.63
2019-10-24,57.18,58.8,57,56.52,58.7,2062464,2442.85
2019-10-25,58.47,58.91,57.93,57,58.29,1396728,1617.02
2019-10-28,58.32,58.82,58.02,57.93,58.44,964165,1109.23
2019-10-29,58.33,58.72,58.03,58.02,58.63,1082982,1250.14
2019-10-30,58.79,58.89,58.2,58.03,58.58,1609295,1852.75
2019-10-31,58.7,58.73,57.62,58.2,57.73,1170769,1358.32
2019-11-01,57.8,59.19,57.8,57.62,59.04,1177827,1370.57
2019-11-04,59.15,59.24,57.22,57.8,57.39,1555016,1812.31
2019-11-05,57.45,57.63,55.98,57.22,56.44,1677380,1927.34
2019-11-06,56.44,57.54,56.22,55.98,57.46,1377634,1536.64
2019-11-07,57.35,57.35,56.16,56.22,56.57,1260507,1382.47
2019-11-08,56.52,56.79,56.07,56.16,56.19,1220668,1351.06
2019-11-11,56.11,56.19,54.82,56.07,54.95,1481271,1591.12
2019-11-12,55,55.12,54.06,54.82,54.12,1639500,1719.38
2019-11-13,54.01,54.96,54,54.06,54.16,2381968,2512.03
2019-11-14,54.37,55.27,54.11,54,55.2,9364686,9939.52
2019-11-15,55.25,55.25,54.25,54.11,54.67,758132,809.55
2019-11-19,54.59,55.34,54.5,54.25,54.93,1037357,1111.6
2019-11-20,55,55.3,54.41,54.5,54.54,1151733,1253.34
2019-11-21,54.69,54.69,53.51,54.41,53.65,1340622,1431.57
2019-11-22,53.6,55.14,53.55,53.51,55.03,1429030,1493.94
2019-11-25,54.74,55.16,54.4,53.55,55,1268061,1304.05
2019-11-26,54.82,55.14,53.56,54.4,53.67,1341261,1412.03
2019-11-27,53.6,54.3,53.55,53.56,54.25,1091675,1163.62
2019-11-28,54.4,54.4,54.01,53.55,54.29,2087141,2152.86
2019-11-29,54.42,54.58,53.71,54.01,54.48,5524328,6005.93
2019-12-02,54.37,54.6,53.87,53.71,54.19,1654991,1954.04
2019-12-03,54.17,54.89,53.93,53.87,54.35,1109232,1349
2019-12-04,54.81,54.81,53.71,53.93,53.9,1227619,1528.91
2019-12-05,53.9,54.25,53.7,53.71,53.85,797137,976.55
2019-12-06,54.41,54.48,53.46,53.7,53.56,1120485,1366.68
2019-12-09,53.68,54.43,52.73,53.46,53.44,877186,1080.52
2019-12-10,53.56,54.87,53.52,52.73,54.74,734748,923.04
2019-12-11,54.63,55.36,54.63,53.52,55.14,592819,752.61
2019-12-13,55.41,56.48,55.41,54.63,55.62,925581,1162.35
2019-12-16,55.56,55.81,54.03,55.41,54.22,1539708,1901.94
2019-12-17,54.44,56.28,54.36,54.03,56.19,655053,815.65
2019-12-18,56.29,57.07,55.7,54.36,56.89,682689,855.91
2019-12-19,56.98,56.99,55.27,55.7,55.51,1084192,1349.05
2019-12-20,55.38,57.19,55.38,55.27,56.97,1322358,1613.85
2019-12-23,57,57,55.16,55.38,55.35,1278069,1560.91
2019-12-24,55.35,55.44,55.1,55.16,55.36,1411260,1766.28
2019-12-26,55.32,55.47,55,55.1,55.32,2065711,2571.55
2019-12-27,55.39,55.68,55.01,55,55.64,1756768,2297.61
2019-12-30,55.7,55.71,54.04,55.01,54.18,1431102,1916.53
2019-12-31,54.12,54.38,53.91,54.04,54.15,1907971,2586.28
2020-01-02,54.2,55.33,53.88,53.91,55.12,1353097,1896.92
2020-01-03,55.05,55.29,54.35,53.88,54.69,1201860,1714.3
2020-01-06,54.51,55.69,54.22,54.35,55.4,1284440,1841.84
2020-01-07,55.26,55.57,54.59,54.22,54.98,1034747,1461.84
2020-01-08,54.98,55.99,54.6,54.59,55.71,834054,1225.47
2020-01-09,55.01,55.71,54.41,54.6,55.57,1502760,2195.84
2020-01-10,55.71,56.32,55.59,54.41,56.17,950484,1367.84
2020-01-13,56.24,57.12,55.94,55.59,56.63,781067,1148.71
2020-01-14,56.41,56.84,55.81,55.94,56.68,1464755,2140.74
2020-01-15,56.68,56.78,56.32,55.81,56.47,1746109,2531.27
2020-01-16,56.59,57.49,56.31,56.32,57.35,1260484,1794.94
2020-01-17,57.35,58.3,57.01,56.31,58.12,780709,1125.27
2020-01-20,58.07,58.48,57.97,57.01,58.22,1428993,2070.14
2020-01-21,58,58.49,57.21,57.97,58.16,561726,796.72
2020-01-22,58.29,58.5,56.49,57.21,56.61,609093,864.77
2020-01-23,56.54,57.29,56.52,56.49,57.13,1040800,1486.74
2020-01-24,57.19,57.19,56.5,56.52,56.84,1147660,1633.27
2020-01-27,56.6,56.6,54.86,56.5,55,1707401,2391.93
2020-01-28,55.03,56.31,55.03,54.86,55.87,1191657,1629.29
2020-01-29,55.85,56.18,55.61,55.03,56.07,589790,789.08
2020-01-30,56.1,56.52,55.61,55.61,56.2,773849,1035.44
2020-01-31,56.06,56.44,54.47,55.61,54.85,836942,1118.18
2020-02-04,55.05,57.17,55,54.47,56.64,704236,947.59
2020-02-05,56.92,57.2,55.6,55,56.12,1152536,1547.19
2020-02-06,56.37,56.54,55.12,55.6,55.24,1271238,1729
2020-02-07,55.12,56.18,54.81,55.12,56.03,476940,644.25
2020-02-10,56.03,56.44,55.42,54.81,56.13,758581,1014.28
2020-02-11,56.09,56.79,55.2,55.42,56.31,689892,932.1
2020-02-12,56.51,57.08,56.02,55.2,56.26,565383,771.53
2020-02-13,56.03,57.4,55.98,56.02,57.27,911482,1240.7
2020-02-14,57.39,58.32,56.86,55.98,58.18,849968,1165.48
2020-02-17,58.2,58.48,57.72,56.86,58.32,1152280,1578.15
2020-02-18,57.95,58.74,57.61,57.72,58.32,1904180,2570.62
2020-02-19,57.87,57.88,55.93,57.61,56.13,613392,825.13
2020-02-20,56.22,58.29,55.62,55.93,57.65,842444,1119.09
2020-02-21,57.69,59.09,57.45,55.62,58.83,1149754,1547.91
2020-02-24,58.09,58.09,56.5,57.45,56.84,488288,637.58
2020-02-25,57,57.17,56.17,56.5,56.47,922793,1205.33
2020-02-26,56.76,56.89,55.2,56.17,56.07,1152357,1523.05
2020-02-27,55.81,56.64,55,55.2,55.34,580961,744.3
2020-02-28,55.1,55.94,54.3,55,55.2,737584,940.98
2020-03-02,55.2,57.98,55.01,54.3,57.52,100180,128.04
2020-03-03,57.48,58.49,56.03,55.01,57.93,525833,666.03
2020-03-04,58.21,58.8,57.86,56.03,58.66,1107840,1418.14
2020-03-05,58.8,58.8,56.94,57.86,57.47,858491,1083.85
2020-03-06,57.14,58.38,55.31,56.94,57.5,892494,1160.19
2020-03-09,55.9,57.1,54.1,55.31,55.82,557561,739.23
2020-03-10,56.26,59.53,55.53,54.1,58.86,519168,686.8
2020-03-11,58.45,60.13,57.11,55.53,59.22,621684,822.29
2020-03-12,58,58.36,54.14,57.11,55.6,774022,1040.85
2020-03-13,56.39,57.98,54.85,54.14,56.35,2084196,2844.74
2020-03-17,54.1,55,47.76,54.85,53.91,593469,807.08
2020-03-18,52.96,55.96,51.5,47.76,54.88,881996,1204.09
2020-03-19,55,55,51.56,51.5,53.42,734224,1020.96
2020-03-20,53.5,53.8,50.79,51.56,51.39,413539,572.15
2020-03-23,51.7,53.29,49.45,50.79,51.53,589717,812.5
2020-03-24,51.8,56.17,51.8,49.45,53.47,2469431,3446.98
2020-03-25,53.46,56.34,52.81,51.8,54.75,405056,544.71
2020-03-26,55.33,56.19,53.25,52.81,53.8,357403,477.91
2020-03-27,52.62,54.42,51.02,53.25,53.35,591991,794.31
2020-03-30,53,55.49,52.4,51.02,55.18,1428493,1914.35
2020-03-31,55.29,56.85,54.96,52.4,55.75,1028678,1368.62
2020-04-01,54.96,57,54.29,54.96,56.1,566886,764.14
2020-04-02,56.29,56.56,54.81,54.29,55.44,1317037,1775
2020-04-03,55.57,55.94,52.66,54.81,54.92,846622,1126.76
2020-04-06,55.77,56.2,54.24,52.66,55.21,994870,1320.85
2020-04-07,55.61,56.67,55.06,54.24,55.58,1009128,1321.99
2020-04-08,55.53,57,55.32,55.06,56.43,746173,980.21
2020-04-13,56.43,58,56.43,55.32,57.41,1218988,1576.66
2020-04-14,57.31,57.69,54.81,56.43,55.84,915110,1171.44
2020-04-15,55.49,56.15,53.93,54.81,54.45,1009942,1269.48
2020-04-16,54.44,55.9,54.06,53.93,55.14,1253307,1587.58
2020-04-17,55.44,58,55.44,54.06,57.93,1011551,1258.15
2020-04-20,57.89,57.89,56.32,55.44,57.37,1055109,1308.78
2020-04-21,57.36,57.36,55.57,56.32,55.89,1284630,1605.09
2020-04-22,56.29,57.25,56.16,55.57,56.5,623623,782.08
2020-04-23,56.69,56.69,55.2,56.16,55.42,1284690,1602.92
2020-04-24,55.57,57.34,55.56,55.2,57.04,695624,859.2
2020-04-27,57.5,57.94,56.41,55.56,57.44,939558,1176.89
2020-04-28,57.74,60.5,57.54,56.41,60.07,789201,970.86
2020-04-29,60.75,62.71,59.71,57.54,60.1,784377,972.27
2020-04-30,60.05,60.05,56.77,59.71,57.97,1042265,1276.1
2020-05-04,57.5,57.95,56.38,56.77,57.63,1569358,1940.34
2020-05-05,57.49,58.11,56.81,56.38,56.97,1414288,1692.06
2020-05-06,57.01,58.64,57.01,56.81,58.41,1349442,1626.4
2020-05-07,58.52,58.88,57.72,57.01,58.32,2496844,2994.97
2020-05-08,58.3,59.57,58.23,57.72,58.59,4688477,5772.22
2020-05-11,58.73,58.78,57.78,58.23,57.93,1927201,2277.36
2020-05-12,58.05,58.89,57.51,57.78,58.37,2716732,3164.18
2020-05-13,58.5,58.55,57.01,57.51,57.47,2010188,2394.47
2020-05-14,57.46,57.46,56.51,57.01,56.72,3490011,4145.58
2020-05-15,56.63,56.71,55.55,56.51,56.03,6857158,8010
2020-05-18,56.4,58.8,56.2,55.55,58.48,1404188,1656.95
2020-05-19,58.14,58.34,56.2,56.2,56.42,5056575,5810.86
2020-05-20,56.8,56.83,55.92,56.2,56.33,3763375,4533.74
2020-05-21,56.01,57.04,55.62,55.92,55.76,1043785,1359.79
2020-05-22,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
2020-05-23,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
2020-05-24,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
2020-05-25,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
2020-05-26,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
2020-05-27,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
2020-05-28,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
2020-05-29,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
2020-05-30,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
2020-05-31,55.65,55.97,55.08,55.62,55.81,1354813,1801.53
